"identificador";"nombre_servicio";"tipo_servicio";"latitud";"longitud"
"RE209";"L'Aldea";"Restaurante";39,4925719;-0,3887879
"RE210";"El Nuevo Virrey";"Restaurante";39,4749946;-0,3530011
"RE211";"Mestalla";"Restaurante";39,4753949;-0,361852
"RE212";"Mesón Canela";"Restaurante";39,4872038;-0,3921065
"RE213";"Mesón Castilla";"Restaurante";39,4699129;-0,4138532
"RE214";"Casa Nuria";"Restaurante";39,4729346;-0,3882735
"RE215";"Entrepà";"Restaurante";39,4638212;-0,3884419
"RE216";"City Poké (Blasco Ibáñez)";"Restaurante";39,4761155;-0,3517974
"RE217";"Lo de Ponxe";"Restaurante";39,4727626;-0,3858309
"RE218";"Restaurante Casa Vonica";"Restaurante";39,4652196;-0,3446311
"RE219";"La Utielana";"Restaurante";39,4721382;-0,3751753
"RE220";"La Tassa";"Restaurante";39,4931134;-0,4000897
"RE221";"El Kiosko";"Restaurante";39,492739;-0,4003002
"RE222";"Cervecería Campus";"Restaurante";39,4790465;-0,3407191
"RE223";"Arroceria La Isla";"Restaurante";39,3101522;-0,3179791
"RE224";"Ligazón";"Restaurante";39,474413;-0,3830424
"RE225";"Express";"Restaurante";39,4777024;-0,3809173
"RE226";"Casa Clemencia";"Restaurante";39,4805848;-0,3581425
"RE227";"Taberna Las Meninas";"Restaurante";39,4715936;-0,3755059
"RE228";"Pinoccio";"Restaurante";39,4715898;-0,3752627
"RE229";"Nederland 1814";"Restaurante";39,4715059;-0,3751717
"RE230";"Ñam";"Restaurante";39,4722173;-0,3750512
"RE231";"El bon menjar";"Restaurante";39,4746051;-0,3770666
"RE232";"Bar Bulevar";"Restaurante";39,4543782;-0,3596075
"RE233";"El Raga";"Restaurante";39,4598439;-0,3758111
"RE234";"El rincón de Cai";"Restaurante";39,4535628;-0,3595371
"RE235";"La tasca argentina";"Restaurante";39,4603557;-0,3646217
"RE236";"Tora";"Restaurante";39,4626323;-0,3691608
"RE237";"Oriental";"Restaurante";39,4535533;-0,3590626
"RE238";"Bar a la Bartola";"Restaurante";39,4586209;-0,3655288
"RE239";"Yun Nan";"Restaurante";39,4597947;-0,3706642
"RE240";"El bocata de pataca II";"Restaurante";39,4602871;-0,3760414
"RE241";"La Pizarra";"Restaurante";39,4607557;-0,3718609
"RE242";"Fabianos";"Restaurante";39,4615161;-0,3626504
"RE243";"Varqués Restaurante";"Restaurante";39,462104;-0,3732805
"RE244";"Beirut King Ruzafa";"Restaurante";39,4622385;-0,3728928
"RE245";"Nozomi Shusi Bar";"Restaurante";39,4625787;-0,3692861
"RE246";"Little Thai Ruzafa";"Restaurante";39,4633038;-0,3670581
"RE247";"Ruzanuvol";"Restaurante";39,4633835;-0,3678489
"RE248";"Canalla Bistro by Ricard Camarena";"Restaurante";39,463678;-0,3699802
"RE249";"Restaurante Maipi";"Restaurante";39,4637398;-0,3697885
"RE250";"El Cantonet - Taberna Pare Pere";"Restaurante";39,4638967;-0,3698386
"RE251";"Ramen Kuma";"Restaurante";39,4640579;-0,3711814
"RE252";"Goya Gallery Restaurant";"Restaurante";39,4642892;-0,3689684
"RE253";"Gran Rojo";"Restaurante";39,4648719;-0,3722834
"RE254";"Tasca La Purísima";"Restaurante";39,4751591;-0,3777032
"RE255";"Oslo";"Restaurante";39,4757865;-0,3772891
"RE256";"Cerveceria 100 Montaditos";"Restaurante";39,4746021;-0,3758621
"RE257";"Café y Tapas";"Restaurante";39,4706764;-0,376085
"RE258";"El Kiosko";"Restaurante";39,4742157;-0,3776199
"RE259";"Mediterránea de Hamburguesas";"Restaurante";39,4732073;-0,3773654
"RE260";"TKO TACO Cocina Callejera";"Restaurante";39,472787;-0,3764991
"RE261";"Secreter";"Restaurante";39,4765733;-0,3718106
"RE262";"Restaurante Chino Especial";"Restaurante";39,5014814;-0,4226411
"RE263";"La Taberneta";"Restaurante";39,4974981;-0,4165881
"RE264";"Americano";"Restaurante";39,5027714;-0,418176
"RE265";"Cervantes";"Restaurante";39,5004865;-0,4186916
"RE266";"IL Cortile";"Restaurante";39,4936606;-0,3816232
"RE267";"Sidreria El Molinon";"Restaurante";39,4757993;-0,3800664
"RE268";"Dona Petroña";"Restaurante";39,4625611;-0,3718079
"RE269";"Cafecito";"Restaurante";39,4628337;-0,3718167
"RE270";"Milonga";"Restaurante";39,4754117;-0,383546
"RE271";"El Rall";"Restaurante";39,474754;-0,3774723
"RE272";"23, Giorgeta";"Restaurante";39,4606996;-0,3853283
"RE273";"El Generalife";"Restaurante";39,4772926;-0,3751093
"RE274";"Casa La Pepa";"Restaurante";39,476001;-0,3808952
"RE275";"Espinosa";"Restaurante";39,4721861;-0,3855269
"RE276";"MariBel";"Restaurante";39,3106392;-0,3181623
"RE277";"Ca Jaume";"Restaurante";39,3101885;-0,317607
"RE278";"L'andana";"Restaurante";39,3101482;-0,3176143
"RE279";"El Graner";"Restaurante";39,3120347;-0,3175882
"RE280";"la Sequiota";"Restaurante";39,3119871;-0,3178605
"RE281";"Mateu";"Restaurante";39,312259;-0,3178288
"RE282";"El Ravatjol";"Restaurante";39,3115533;-0,3181673
"RE283";"Bon Aire";"Restaurante";39,3085156;-0,3177304
"RE284";"El Sequer de Tonica";"Restaurante";39,3067633;-0,3182245
"RE285";"Cañas y Barro";"Restaurante";39,3095355;-0,3175522
"RE286";"La Casota";"Restaurante";39,3106755;-0,3173891
"RE287";"Racó de les Eres";"Restaurante";39,3067092;-0,3184056
"RE288";"Lizarran";"Restaurante";39,4682454;-0,376135
"RE289";"Bordo Storie di Farina";"Restaurante";39,4683523;-0,3765018
"RE290";"Tommy Mel's";"Restaurante";39,4683618;-0,3761095
"RE291";"Mediterraneo";"Restaurante";39,421782;-0,334497
"RE292";"Hostería El Vizio";"Restaurante";39,4667964;-0,3254579
"RE293";"The Book";"Restaurante";39,4700797;-0,3567137
"RE294";"La Salvatore";"Restaurante";39,4763211;-0,3774269
"RE295";"Caballeros 21";"Restaurante";39,4765677;-0,3774241
"RE296";"A la Fresca";"Restaurante";39,4612237;-0,3762383
"RE297";"bodega La Encina";"Restaurante";39,473476;-0,3555948
"RE298";"Bakery & Burguer";"Restaurante";39,4772387;-0,3572532
"RE299";"Marina Alta 5";"Restaurante";39,4905381;-0,4019424
"RE300";"La Roche";"Restaurante";39,4755042;-0,3799065
"RE301";"Cinquecento";"Restaurante";39,4680751;-0,3593514
"RE302";"La Perla";"Restaurante";39,4640859;-0,3235711
"RE303";"Gran Hong Kong";"Restaurante";39,4858125;-0,3650709
"RE304";"Café Seven 7";"Restaurante";39,4736692;-0,3440712
"RE305";"El Refugio";"Restaurante";39,4783889;-0,3799255
"RE306";"Las Escaleras de la Lonja";"Restaurante";39,4742441;-0,3780803
"RE307";"Jenkin's";"Restaurante";39,4734416;-0,3440973
"RE308";"Restaurante A Punto";"Restaurante";39,4588597;-0,3472912
"RE309";"Restaurante Pato Laqueado";"Restaurante";39,4586098;-0,3499839
"RE310";"Restaurante La Pequeña Pulperia";"Restaurante";39,4594593;-0,3496814
"RE311";"Little Thai";"Restaurante";39,4593831;-0,3493047
"RE312";"Bodega La Pascuala";"Restaurante";39,4739468;-0,3275361
"RE313";"Restaurante Blayet";"Restaurante";39,3083591;-0,2982086
"RE314";"Bar Boatella Tapas";"Restaurante";39,4739915;-0,378232
"RE315";"Shish Mahal";"Restaurante";39,4756197;-0,3489798
"RE316";"FumFerro (Antiguo Raco de la xulla)";"Restaurante";39,4711403;-0,3331654
"RE317";"Ristorante Roco de Turia";"Restaurante";39,4671232;-0,3665341
"RE318";"Ca La Mar";"Restaurante";39,4671734;-0,3310849
"RE319";"La Kroqueta";"Restaurante";39,484122;-0,3620618
"RE320";"Sueños de Merlín";"Restaurante";39,4605844;-0,3735017
"RE321";"La Taberna de la Reina";"Restaurante";39,4682459;-0,3755873
"RE322";"La Ferrera";"Restaurante";39,4207928;-0,3342066
"RE323";"La cuina de la iaia";"Restaurante";39,4671822;-0,3315252
"RE324";"Casa Carmela";"Restaurante";39,4822538;-0,3258216
"RE325";"Casa Mónica";"Restaurante";39,4833476;-0,3266207
"RE326";"Al Solito Posto";"Restaurante";39,4574208;-0,3489205
"RE327";"Da Saro Ristorante Pizzeria";"Restaurante";39,4820887;-0,3715873
"RE328";"Il Ghiottone Napoletano";"Restaurante";39,4831256;-0,3751323
"RE329";"Portolito";"Restaurante";39,4636691;-0,323133
"RE330";"Al Punto";"Restaurante";39,4718095;-0,4028392
"RE331";"La gnocca del pirata";"Restaurante";39,4725698;-0,3712317
"RE332";"L'Alquimista";"Restaurante";39,4634674;-0,3679048
"RE333";"Taperia Hispania";"Restaurante";39,4919883;-0,3997777
"RE334";"Saona";"Restaurante";39,4920869;-0,3998559
"RE335";"Bar Los Gallegos";"Restaurante";39,4584943;-0,3594646
"RE336";"Bodega Montaña";"Restaurante";39,4655649;-0,3308998
"RE337";"pichichi";"Restaurante";39,4751873;-0,3548145
"RE338";"Restaurante La Cata";"Restaurante";39,4725617;-0,3762344
"RE339";"Jardin";"Restaurante";39,4548372;-0,3761615
"RE340";"Diana";"Restaurante";39,4551046;-0,3775325
"RE341";"Despertar";"Restaurante";39,4541544;-0,3753858
"RE342";"La Finestra";"Restaurante";39,4610918;-0,371718
"RE343";"Kaña Makan";"Restaurante";39,4598292;-0,373791
"RE344";"Tanto Monta";"Restaurante";39,4762242;-0,3487832
"RE345";"Porta Mar";"Restaurante";39,4716454;-0,3684428
"RE346";"Meeting Point";"Restaurante";39,4462812;-0,3800086
"RE347";"El Rincón de Merche";"Restaurante";39,4468857;-0,3802465
"RE348";"Bar La Paz II";"Restaurante";39,447137;-0,3801818
"RE349";"L'alqueria de Malilla";"Restaurante";39,4483525;-0,3798892
"RE350";"Bar Las Torres";"Restaurante";39,4513839;-0,3794042
"RE351";"100 Montaditos";"Restaurante";39,4779276;-0,3629582
"RE352";"La Firma";"Restaurante";39,4689162;-0,3662923
"RE353";"Lienzo";"Restaurante";39,4749868;-0,3696126
"RE354";"Cervecería La Principal";"Restaurante";39,4717615;-0,3559196
"RE355";"El Poblet Restaurante";"Restaurante";39,4697359;-0,3745085
"RE356";"La Riua";"Restaurante";39,4739556;-0,3738507
"RE357";"La Regadera";"Restaurante";39,4640975;-0,330555
"RE358";"Bar Cafeteria El encuentro";"Restaurante";39,4652973;-0,3511019
"RE359";"100 Montaditos";"Restaurante";39,4665299;-0,3670501
"RE360";"Dela";"Restaurante";39,4688262;-0,3658186
"RE361";"Restaurante Yangtze";"Restaurante";39,4748236;-0,3888935
"RE362";"Namaste Pais Indian Restaurant";"Restaurante";39,4770536;-0,3969246
"RE363";"Bar & Kitchen";"Restaurante";39,4751114;-0,3766842
"RE364";"La Bernarda";"Restaurante";39,4749547;-0,3767026
"RE365";"El Rall";"Restaurante";39,4746572;-0,377527
"RE366";"Entretablas y Vinos";"Restaurante";39,470951;-0,382913
"RE367";"El Dorita";"Restaurante";39,4771237;-0,3803692
"RE368";"Jarana";"Restaurante";39,4691407;-0,377606
"RE369";"Trapezzio";"Restaurante";39,4765785;-0,3805391
"RE370";"Jamón Jamón";"Restaurante";39,475905;-0,3801051
"RE371";"Bai Wei Xuan";"Restaurante";39,4670121;-0,3793271
"RE372";"Restaurante San Miguel";"Restaurante";39,4768959;-0,3803421
"RE373";"Tasca El Botijo";"Restaurante";39,4770084;-0,3803554
"RE374";"La Pappardella";"Restaurante";39,4753345;-0,3760863
"RE375";"Kebab Sona";"Restaurante";39,492214;-0,3825899
"RE376";"French Touch";"Restaurante";39,4614954;-0,3383201
"RE377";"Pony Pisador";"Restaurante";39,4746797;-0,3770514
"RE378";"Palau de Pineda";"Restaurante";39,4788451;-0,3787249
"RE379";"Osteria del Carme";"Restaurante";39,4779136;-0,3806333
"RE380";"Los Sabores";"Restaurante";39,4768212;-0,3785597
"RE381";"Del Árbol";"Restaurante";39,4785962;-0,3786437
"RE382";"El Celler Del Tossal";"Restaurante";39,4763355;-0,3806746
"RE383";"La Taverna d'Enric";"Restaurante";39,4777801;-0,3813085
"RE384";"Boix Quatre";"Restaurante";39,4771336;-0,3721617
"RE385";"La Laboratorio";"Restaurante";39,4766146;-0,3744499
"RE386";"Thistinto";"Restaurante";39,4780015;-0,3800456
"RE387";"Barecito";"Restaurante";39,4750327;-0,3796002
"RE388";"La Tasta Olletes";"Restaurante";39,480029;-0,3798138
"RE389";"Foster's Hollywood";"Restaurante";39,4717618;-0,3769866
"RE390";"La botifarra";"Restaurante";39,4767409;-0,3825253
"RE391";"Baja Marea";"Restaurante";39,4770407;-0,3796491
"RE392";"Pintxo i Trago";"Restaurante";39,4737482;-0,3767609
"RE393";"Bar Restaurante Palau 11";"Restaurante";39,4753371;-0,3734341
"RE394";"La Gigrona";"Restaurante";39,4781785;-0,3764244
"RE395";"Mállalo X";"Restaurante";39,4780252;-0,380861
"RE396";"Tasquita La Estrecha";"Restaurante";39,4740602;-0,3769267
"RE397";"Navarro";"Restaurante";39,4693146;-0,3780354
"RE398";"Delicat";"Restaurante";39,476992;-0,3754707
"RE399";"Pepe Bucato";"Restaurante";39,4716495;-0,3773421
"RE400";"Comidas Garrido";"Restaurante";39,4690276;-0,3911265
"RE401";"Ponte Vecchio";"Restaurante";39,4691408;-0,3905879
"RE402";"Ali Oli";"Restaurante";39,4689802;-0,3925107
"RE403";"Egunon";"Restaurante";39,4657577;-0,387255
"RE404";"Montes";"Restaurante";39,4660863;-0,3857181
"RE405";"Ali Oli";"Restaurante";39,465808;-0,38256
"RE406";"Kento Shop";"Restaurante";39,4674268;-0,380583
"RE407";"La Lola";"Restaurante";39,4755045;-0,3759686
"RE408";"Almalibre Açaí House El Carmen";"Restaurante";39,4790412;-0,3774792
"RE409";"Kuzina";"Restaurante";39,4771698;-0,3755248
"RE410";"Restaurante Pizzeria IL Vulcano";"Restaurante";39,4932079;-0,3601083
"RE411";"Restaurante Flor de Valencia 22";"Restaurante";39,4681159;-0,3557941
"RE412";"Tasca Ángel";"Restaurante";39,4749052;-0,3776954
"RE413";"iO";"Restaurante";39,4779791;-0,3799244
"RE414";"Restaurante Zakaria";"Restaurante";39,4614057;-0,3758061
"RE415";"Taberna Vasca Che";"Restaurante";39,4648362;-0,3720965
"RE416";"Lamburguesa";"Restaurante";39,4775557;-0,3826592
"RE417";"Babalú";"Restaurante";39,473423;-0,3771265
"RE418";"El Almacén";"Restaurante";39,4611505;-0,3747146
"RE419";"Fets - Terra Mar Horta";"Restaurante";39,4671727;-0,3307387
"RE420";"Beirut King";"Restaurante";39,4569964;-0,3485996
"RE421";"Chantilly";"Restaurante";39,4700092;-0,3794204
"RE422";"El Tap";"Restaurante";39,4788361;-0,3763886
"RE423";"Yuso";"Restaurante";39,4786024;-0,3773699
"RE424";"El Rodamon de Russafa";"Restaurante";39,4609256;-0,3745492
"RE425";"Restaurante Valentin";"Restaurante";39,4540412;-0,3579378
"RE426";"Restaurante El Pastoret";"Restaurante";39,4457022;-0,3585033
"RE427";"Bar restaurante puerto";"Restaurante";39,4630984;-0,3425297
"RE428";"Bar Restaurante La Cascada";"Restaurante";39,4620297;-0,3386514
"RE429";"La lonja del pescado";"Restaurante";39,4740152;-0,3257704
"RE430";"Fuji";"Restaurante";39,4610914;-0,3369414
"RE431";"REYS bar restaurant";"Restaurante";39,4635728;-0,3452224
"RE432";"Asados Boro";"Restaurante";39,4661023;-0,353803
"RE433";"Restaurante La Francesa del Carmen";"Restaurante";39,4683098;-0,3593539
"RE434";"Beirut King";"Restaurante";39,4687152;-0,3591523
"RE435";"La Gallineta";"Restaurante";39,4654021;-0,3697647
"RE436";"Alenar Bodega";"Restaurante";39,468217;-0,3744904
"RE437";"Foodoo";"Restaurante";39,4694437;-0,3737462
"RE438";"Q Tomas?";"Restaurante";39,4682325;-0,3765725
"RE439";"Lu Chang";"Restaurante";39,4690777;-0,4130763
"RE440";"Sibuya Urban Sushi Bar";"Restaurante";39,4681013;-0,3768061
"RE441";"Volapié";"Restaurante";39,4683477;-0,3765473
"RE442";"Pans";"Restaurante";39,4683538;-0,3751913
"RE443";"Sofra";"Restaurante";39,4682406;-0,3762846
"RE444";"MiJapo";"Restaurante";39,4682298;-0,3764978
"RE445";"Goiko Grill";"Restaurante";39,468222;-0,3746014
"RE446";"100 Montaditos";"Restaurante";39,4682429;-0,376221
"RE447";"Hard Rock Cafe";"Restaurante";39,4686799;-0,377144
"RE448";"La Moma";"Restaurante";39,4752241;-0,3762106
"RE449";"Delicias del Líbano";"Restaurante";39,474284;-0,3775845
"RE450";"Tapeando";"Restaurante";39,4728267;-0,3775279
"RE451";"Blanquita";"Restaurante";39,4744871;-0,3777631
"RE452";"Crêperie bretonne annaick";"Restaurante";39,4752723;-0,3760263
"RE453";"es.paella";"Restaurante";39,4725238;-0,3767027
"RE454";"El Encuentro";"Restaurante";39,4714014;-0,3777125
"RE455";"Restaurante la Cantinella";"Restaurante";39,4668973;-0,335688
"RE456";"Berguna Gluten Free";"Restaurante";39,4710398;-0,3757933
"RE457";"El Rinconet";"Restaurante";39,4750597;-0,3628881
"RE458";"Restaurante Gordon 10";"Restaurante";39,4675607;-0,3646179
"RE459";"Kawori";"Restaurante";39,4631563;-0,3723841
"RE460";"San Tommaso";"Restaurante";39,4753422;-0,3771358
"RE461";"Ricard Camarena Restaurant";"Restaurante";39,4852238;-0,3851157
"RE462";"Atico Ateneo";"Restaurante";39,47104;-0,3759249
"RE463";"Dukala";"Restaurante";39,4784448;-0,3861074
"RE464";"Saona";"Restaurante";39,4767913;-0,3750164
"RE465";"María Mandiles";"Restaurante";39,479056;-0,3780877
"RE466";"Yuso";"Restaurante";39,4792165;-0,3788899
"RE467";"Entretorres";"Restaurante";39,4765318;-0,378632
"RE468";"Foc";"Restaurante";39,4766828;-0,3775039
"RE469";"Ginos";"Restaurante";39,4676103;-0,375825
"RE470";"Los Toneles";"Restaurante";39,4677169;-0,3758048
"RE471";"L'Angolo Der Grillo";"Restaurante";39,4748589;-0,381214
"RE472";"la valenciana";"Restaurante";39,4759138;-0,3765676
"RE473";"la valenciana";"Restaurante";39,4770706;-0,3775911
"RE474";"El patio de pepa";"Restaurante";39,4751332;-0,3776042
"RE475";"El Rebujito";"Restaurante";39,4600028;-0,3721805
"RE476";"La Strada";"Restaurante";39,4762318;-0,3814506
"RE477";"Elbar";"Restaurante";39,4554175;-0,3581378
"RE478";"La Paz";"Restaurante";39,4654133;-0,3237425
"RE479";"El balcó del Micalet";"Restaurante";39,4751001;-0,376378
"RE480";"Casa Borras";"Restaurante";39,4202092;-0,33996
"RE481";"Marin";"Restaurante";39,4214999;-0,3403094
"RE482";"Canyes";"Restaurante";39,4216044;-0,340593
"RE483";"La Taplà";"Restaurante";39,4849212;-0,3784848
"RE484";"Taberna";"Restaurante";39,4579971;-0,3472677
"RE485";"Racó de l'Arnau";"Restaurante";39,4917823;-0,4011974
"RE486";"Las Cortes 39";"Restaurante";39,4918977;-0,4012752
"RE487";"Miss Sushi";"Restaurante";39,4921481;-0,401459
"RE488";"Brasa&Samba";"Restaurante";39,4859739;-0,3597895
"RE489";"Taberna Vintara";"Restaurante";39,4744653;-0,3750358
"RE490";"Indian Garden";"Restaurante";39,4694973;-0,3899874
"RE491";"Burger Beer";"Restaurante";39,4615951;-0,3754248
"RE492";"Gustonuovo";"Restaurante";39,4643706;-0,3719585
"RE493";"Arroz y Tartana - Arroceria Valenciana";"Restaurante";39,4728888;-0,3788644
"RE494";"La Lambrusqueria";"Restaurante";39,4667225;-0,3666022
"RE495";"Pizzería Kevab La cueva";"Restaurante";39,4858181;-0,3929816
"RE496";"Kyoto Restaurant";"Restaurante";39,4899152;-0,3628702
"RE497";"Ryukishin";"Restaurante";39,4668685;-0,3648617
"RE498";"Bar Restaurante Sobrecases";"Restaurante";39,4863845;-0,3908642
"RE499";"RiseSama";"Restaurante";39,4864007;-0,3909132
"RE500";"Pirineos";"Restaurante";39,486474;-0,3903498
"RE501";"ABC";"Restaurante";39,4873359;-0,3899548
"RE502";"Mesón Adrián";"Restaurante";39,4856196;-0,3934137
"RE503";"El Molino";"Restaurante";39,4759672;-0,3801425
"RE504";"El Garatge";"Restaurante";39,4746372;-0,3463288
"RE505";"La FABrica";"Restaurante";39,4615449;-0,33439
"RE506";"Panaria";"Restaurante";39,4697442;-0,3743966
"RE507";"Restaurante El Cierzo";"Restaurante";39,4610368;-0,3883312
"RE508";"Bar d'Almudin";"Restaurante";39,4604566;-0,3705314
"RE509";"Bar El Pipa";"Restaurante";39,4623857;-0,3964779
"RE510";"Bar Los Pitirris";"Restaurante";39,4612383;-0,3942892
"RE511";"El Rincón de Jose III";"Restaurante";39,463189;-0,3977613
"RE512";"Casa Soler";"Restaurante";39,461152;-0,3364751
"RE513";"El clavo";"Restaurante";39,4617272;-0,3343422
"RE514";"Bar del Este";"Restaurante";39,4849778;-0,3745264
"RE515";"Michelangelo";"Restaurante";39,4692741;-0,3381766
"RE516";"Sueños";"Restaurante";39,4662121;-0,3297101
"RE517";"Gaston";"Restaurante";39,482147;-0,3279431
"RE518";"El raco del mar";"Restaurante";39,4813085;-0,3272449
"RE519";"Simple Bar";"Restaurante";39,4707563;-0,3578394
"RE520";"Estrella Galicia";"Restaurante";39,4768058;-0,3769649
"RE521";"marisqueria l’odisea";"Restaurante";39,4726807;-0,3806169
"RE522";"Midpoint Cafe";"Restaurante";39,4721047;-0,3557782
"RE523";"Bodega La Ibérica";"Restaurante";39,4730725;-0,3552999
"RE524";"La Rentaora";"Restaurante";39,4778001;-0,3802908
"RE525";"Restaurante Askua";"Restaurante";39,468501;-0,3592423
"RE526";"Las Adelitas";"Restaurante";39,466464;-0,3657844
"RE527";"La Rosa";"Restaurante";39,4654845;-0,3234621
"RE528";"Tanit";"Restaurante";39,465206;-0,3231895
"RE529";"Rincón Italiano";"Restaurante";39,4842006;-0,3627705
"RE530";"restaurante pizzeria spaghetti stefan";"Restaurante";39,4739777;-0,3710081
"RE531";"El retor";"Restaurante";39,428332;-0,365924
